peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"vufdjihQEeaLEw5C-qNm0w@4","6e259284-46d7-43d9-ea0d-03794de8b978","No","No",0
"vxRFFShQEeaGtw7VJ4hX6w@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","160eacf2-1a12-440a-fcbb-85efed8c14b7","<co-content><text>Three of the risks were present in the Risk Plan</text></co-content>",3
"B7quoNEDEeW86A4dl3pnEQ@7","f5615126-c42e-42d6-9238-c5028e441fdd","98ff9f74-78b1-44c6-c018-386a7b0e4c57","<co-content><text>The ratings included both likelihood and impact </text></co-content>",2
"9voOH_eCEeWSPQpVZJn7FQ@6","5a46ec77-fd00-4ecc-c241-d931b7df0233","No","No",0
"B7quoNEDEeW86A4dl3pnEQ@9","d682cd56-300e-4641-d842-519d4bd48250","97e91ba8-cf6e-4e58-a7d4-d8e01fd7feab","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"B7quoNEDEeW86A4dl3pnEQ@2","7c7daa59-56e5-4c20-969d-8995a0d2e786","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@5","351fc057-68fc-464f-a8c8-a974ff1977ac","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@4","731ed779-42fb-4a74-a9d6-11261018b2a0","88fd0c19-430c-451a-ef56-146184dae50f","<co-content><text>Excellent </text></co-content>",3
"wPvw6ihQEeaGtw7VJ4hX6w@1","d682cd56-300e-4641-d842-519d4bd48250","97e91ba8-cf6e-4e58-a7d4-d8e01fd7feab","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"P3kcYs6CEeW6bA4RgCmm0Q@6","e1f46608-d516-459a-d399-07d8ffbd6e04","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@3","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@6","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","160eacf2-1a12-440a-fcbb-85efed8c14b7","<co-content><text>3 of the risks were present in the Risk Plan</text></co-content>",3
"9gWb5veCEeWoVw4RkdPOvQ@4","9990b547-ab7a-4618-8469-ccfeda4721a7","ZFx7yvXxBwXkMZtNDNDzvZ","<co-content><text>No Effort</text></co-content>",0
"wIEbqihQEeaQAQovE5D5Iw@3","q85W2JjzG0tIIBsP8w1pAO","vCgk8gWN_a_8o67nxKl4bV","<co-content><text>Always</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@8","3e231bf7-cd64-471e-a7f8-085e542ae274","99a2b0d0-519a-44de-9026-2c0ee1200f43","<co-content><text>Good - The interpretation identifies 2 things that can be interpreted from the burndown.</text></co-content>",2
"vufdjihQEeaLEw5C-qNm0w@4","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@7","731ed779-42fb-4a74-a9d6-11261018b2a0","ee9dc9a2-f06f-445d-acc5-3f7c0bcadbb9","<co-content><text>Not complete</text></co-content>",0
"nqhqtdAbEeWJ8go9jrGl7Q@7","40f90a7f-a9eb-4365-f59c-126de570b33d","8fc38615-c52a-4e98-984d-90cb2e4f7165","<co-content><text>2 remaining high priority user stories appear in Sprint 2</text></co-content>",2
"9JWR-PeCEeWcIwpe-uKM9Q@1","e19ec481-e159-4ae3-a1f1-e6e0601bed88","No","No",0
"wJGWByhQEea9ZhJKQvAauw@1","f5816992-712c-4af5-e608-10eddf73749e","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","731ed779-42fb-4a74-a9d6-11261018b2a0","52c3eb79-0858-4bed-88ec-a2fcbc42f7e7","<co-content><text>Bad</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@7","96de681e-a8d9-451d-d979-f3425fc6dad8","06b613e0-6371-4c02-d9ab-7df4101ee14c","<co-content><text>Rarely</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@5","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"wTlH0ChQEeaOBAr7VGzUHw@4","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent - The interpretation identifies at least three things that can be interpreted from the burndown.</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@7","e19ec481-e159-4ae3-a1f1-e6e0601bed88","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@9","b90065ed-3ec0-4899-b895-2a94f0f5a187","Yes","Yes",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","R6Fuf4nRm7w9ybZ1PhyR0c","No","No",0
"8jzkN86PEeWyxApSRqwlWw@7","d3c2244b-953e-4b2f-94dd-82fb1494e73c","a71fc45d-9f60-4c18-e963-e4b0bbcc7e79","<co-content><text>1 high risk-low priority user story remained in the backlog</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@3","e19ec481-e159-4ae3-a1f1-e6e0601bed88","Yes","Yes",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@11","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","2f5adaba-a78f-4c6d-a0b6-e2d6ac64ffef","<co-content><text>Rarely</text></co-content>",1
"9ffhC_eCEeWkJA7vZIsK9Q@4","6f178c21-4486-4778-a98f-c6342191366b","Ls5Q4CoBM-fCEbggHhpRqf","<co-content><text>No Effort - No feedback is provided</text></co-content>",0
"vxRFFShQEeaGtw7VJ4hX6w@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","7ca34f34-aab4-4697-cdb9-b008e22e8ad0","<co-content><text>All four risks were present in the Risk Plan</text></co-content>",4
"P3kcYs6CEeW6bA4RgCmm0Q@8","96a3451f-045c-4179-899a-c8d30459027e","No","No",0
"nqhqtdAbEeWJ8go9jrGl7Q@4","88a5c6ea-7ae7-4ef0-fc11-75d6e1c8429a","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@6","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@3","731ed779-42fb-4a74-a9d6-11261018b2a0","e59be66a-431d-49b9-c712-249651487bb4","<co-content><text>Good</text></co-content>",2
"-xK13dEPEeW3igq7kvt3qw@4","279aae26-0c26-4b91-98bc-6fa6865f7b56","88adf14b-93cd-4beb-dac6-9311dbe0684a","<co-content><text>2 of the suggested user stories were added to Sprint 3 </text></co-content>",2
"9kBa5PeCEeWcIwpe-uKM9Q@4","3002b144-a8b4-4692-f822-7b56b8897564","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","c1b6a522-563b-45e0-87d8-4f21b096df7e","No","No",0
"vxRFFShQEeaGtw7VJ4hX6w@2","c5d2e20b-ef1a-43f0-c34a-dff68517d111","0d18a54a-97b5-41d6-c20f-9971f3ef201a","<co-content><text>Most of the risks had reasonable contingency plans</text></co-content>",2
"9voOH_eCEeWSPQpVZJn7FQ@4","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"8jzkN86PEeWyxApSRqwlWw@3","5d48005e-49d4-4571-f3e2-aa78264afb99","Yes","Yes",1
"9l-i1veCEeWoVw4RkdPOvQ@1","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","2f5adaba-a78f-4c6d-a0b6-e2d6ac64ffef","<co-content><text>Rarely</text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","a28d01b1-da29-4973-c680-683e42768daa","Yes","Yes",1
"9ffhC_eCEeWkJA7vZIsK9Q@4","96de681e-a8d9-451d-d979-f3425fc6dad8","46fe8af4-3ec7-48ee-e897-cf2152bb0463","<co-content><text>Some of the time</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@7","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@10","e1f46608-d516-459a-d399-07d8ffbd6e04","No","No",0
"vufdjihQEeaLEw5C-qNm0w@3","6e259284-46d7-43d9-ea0d-03794de8b978","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@4","e5362de2-eb75-422d-85ce-8332f2ced35d","Yes","Yes",1
"9ffhC_eCEeWkJA7vZIsK9Q@2","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","Yes","Yes",2
"dn6ZfdEIEeWR0RIE1vRpDw@6","9ff63e4e-58bf-4632-ff60-e611f447322a","No","No",0
"wTlH0ChQEeaOBAr7VGzUHw@3","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad - The interpretation identifies one thing that can be interpreted from the burndown.</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","11742a95-8154-47f9-c340-85c14a6d73b9","Yes","Yes",1
"9cdbFPeCEeWYNAoGmttnCw@1","820fe52a-ece5-4051-fe12-353e3c5110a8","No","No",0
"9kBa5PeCEeWcIwpe-uKM9Q@4","40f90a7f-a9eb-4365-f59c-126de570b33d","aadd4166-5a13-45e2-967a-d0bb878687fc","<co-content><text>No remaining high priority user stories appear in Sprint 2</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@2","a28d01b1-da29-4973-c680-683e42768daa","No","No",0
"9l-i1veCEeWoVw4RkdPOvQ@3","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","2f5adaba-a78f-4c6d-a0b6-e2d6ac64ffef","<co-content><text>Rarely</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@5","11742a95-8154-47f9-c340-85c14a6d73b9","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@5","5a46ec77-fd00-4ecc-c241-d931b7df0233","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@3","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@4","e19ec481-e159-4ae3-a1f1-e6e0601bed88","Yes","Yes",1
"vufdjihQEeaLEw5C-qNm0w@4","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@1","632c7dae-874a-402e-edea-3ce05c3fc5d0","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@3","279aae26-0c26-4b91-98bc-6fa6865f7b56","59bf4bcd-f6cd-47c2-d019-dd3256017801","<co-content><text>All suggested user stories were added to Sprint 3</text></co-content>",3
"8jzkN86PEeWyxApSRqwlWw@7","1a94c437-1f44-4b95-cf6c-c0f505f859a2","81470fe9-f749-4fd4-b731-e9a55b9d7f2e","<co-content><text>3 high risk-high priority user stories appear in Sprint 1</text></co-content>",3
"9hRB5feCEeWJoRIC9GAuIw@1","0540208b-9ad2-430e-cb2c-82b189325e8f","Yes","Yes",1
"wTlH0ChQEeaOBAr7VGzUHw@1","1ad64563-dd56-4ce5-8a08-8d526e2c7992","No","No",0
"9p1IYveCEeWwOA4X7vTG_Q@1","3b016d76-5374-4e09-92cd-fefeb005fb92","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@7","3b016d76-5374-4e09-92cd-fefeb005fb92","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@8","5a54b003-0907-4259-f9f9-2e1573a7612a","Yes","Yes",1
"wFPJjyhQEeaVWgodRB5guQ@1","96de681e-a8d9-451d-d979-f3425fc6dad8","eb68cf60-2103-4898-9638-f6bfb3996c13","<co-content><text>Most of time</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@6","88ab4e9b-96cd-485e-e687-e7ffc93bac76","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@8","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"9ffhC_eCEeWkJA7vZIsK9Q@1","6f178c21-4486-4778-a98f-c6342191366b","No","No",0
"wXYC7ShQEeaGtw7VJ4hX6w@2","00c7154f-e334-4802-800e-908d76a8ae4a","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@11","a28d01b1-da29-4973-c680-683e42768daa","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@2","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","No","No",0
"vufdjihQEeaLEw5C-qNm0w@5","88ab4e9b-96cd-485e-e687-e7ffc93bac76","No","No",0
"4qyWSs6NEeWzWQ7wuWBg7Q@7","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","cb75b6a3-fda2-49a3-b9ca-edd01b371f8c","<co-content><text>None of the risks were present in the Risk Plan</text></co-content>",0
"9LQVjveCEeWJoRIC9GAuIw@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","bdfaf242-f578-4281-9839-1e0da1da7650","<co-content><text>1 of the risks were present in the Risk Plan</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@2","8cfdbd6f-240f-418d-a396-2348fdb058a9","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@5","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"vwXGHChQEeaeOg6Hp9hnyw@2","yHMRjaLh_lSFxG3NlC1m3h","Yes","Yes",1
"wCZRVyhQEeaeOg6Hp9hnyw@2","5dd044b1-5290-4605-c525-769cb0689cd1","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@6","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@10","96de681e-a8d9-451d-d979-f3425fc6dad8","46fe8af4-3ec7-48ee-e897-cf2152bb0463","<co-content><text>Some of the time</text></co-content>",2
"tWcp8yKUEeacfQqKnSvi7Q@2","O2n4gBBNV0YKSvOuIwAkbk","Yes","Yes",1
"9LQVjveCEeWJoRIC9GAuIw@1","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","cb75b6a3-fda2-49a3-b9ca-edd01b371f8c","<co-content><text>None of the risks were present in the Risk Plan</text></co-content>",0
"9LQVjveCEeWJoRIC9GAuIw@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","cb75b6a3-fda2-49a3-b9ca-edd01b371f8c","<co-content><text>None of the risks were present in the Risk Plan</text></co-content>",0
"o40uFM6MEeW4gBJQzjtgDw@3","65874504-b616-4e80-d05f-3b0062f262f5","No","No",0
"-xK13dEPEeW3igq7kvt3qw@5","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","c1f49388-73b4-4560-ced0-9805e29660fb","<co-content><text>None of the suggested user stories were removed from Sprint 3</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","11742a95-8154-47f9-c340-85c14a6d73b9","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@10","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","6f9d5e59-b6a0-4194-d0c0-1737084a338c","<co-content><text>Good</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@12","8ed85c84-05f2-4e43-a092-71288c01482d","No","No",0
"wIEbqihQEeaQAQovE5D5Iw@2","BlKY8xk3E7XHARXEGsuPY6","C7pARafIQTx5wXioQLRTJd","<co-content><text>At least 2 criteria were provided for all user stories</text></co-content>",5
"9l-i1veCEeWoVw4RkdPOvQ@1","24bdcc9b-c032-4402-8f97-1c828263c0c7","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad</text></co-content>",1
"8jzkN86PEeWyxApSRqwlWw@2","1a94c437-1f44-4b95-cf6c-c0f505f859a2","81470fe9-f749-4fd4-b731-e9a55b9d7f2e","<co-content><text>3 high risk-high priority user stories appear in Sprint 1</text></co-content>",3
"9JWR-PeCEeWcIwpe-uKM9Q@1","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@12","e19ec481-e159-4ae3-a1f1-e6e0601bed88","No","No",0
"AI8CcM6REeWRcgrL75b_bQ@11","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","No","No",0
"ZqZRCtTbEeWHOA7t0uQ0Ww@8","24bdcc9b-c032-4402-8f97-1c828263c0c7","No","No",0
"4qyWSs6NEeWzWQ7wuWBg7Q@6","aa0b75af-bcea-46f8-82d6-cace74c06316","5a97faa8-3bbf-4f1d-e39f-c73cab25926c","<co-content><text>The learner did not provide additional risks</text></co-content>",0
"o40uFM6MEeW4gBJQzjtgDw@4","65874504-b616-4e80-d05f-3b0062f262f5","No","No",0
"ZqZRCtTbEeWHOA7t0uQ0Ww@10","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","fb739a56-6cee-457d-bb06-474762b3b039","<co-content><text>Most of time </text></co-content>",3
"9kBa5PeCEeWcIwpe-uKM9Q@5","b7112a15-a321-4cca-af85-9542b64995c7","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@2","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent</text></co-content>",3
"9JWR-PeCEeWcIwpe-uKM9Q@2","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"wFPJjyhQEeaVWgodRB5guQ@2","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","c1b6a522-563b-45e0-87d8-4f21b096df7e","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@9","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@7","9ff63e4e-58bf-4632-ff60-e611f447322a","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@9","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad</text></co-content>",1
"9n-Hi_eCEeWYNAoGmttnCw@1","d682cd56-300e-4641-d842-519d4bd48250","97e91ba8-cf6e-4e58-a7d4-d8e01fd7feab","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"4qyWSs6NEeWzWQ7wuWBg7Q@2","c5d2e20b-ef1a-43f0-c34a-dff68517d111","0d18a54a-97b5-41d6-c20f-9971f3ef201a","<co-content><text>Most of the risks had reasonable contingency plans</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@7","5a46ec77-fd00-4ecc-c241-d931b7df0233","No","No",0
"AI8CcM6REeWRcgrL75b_bQ@10","6f178c21-4486-4778-a98f-c6342191366b","Yes","Yes",5
"dn6ZfdEIEeWR0RIE1vRpDw@5","3e231bf7-cd64-471e-a7f8-085e542ae274","99a2b0d0-519a-44de-9026-2c0ee1200f43","<co-content><text>Good</text></co-content>",2
"9rsJSfeCEeWJoRIC9GAuIw@4","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent</text></co-content>",3
"vufdjihQEeaLEw5C-qNm0w@2","e19ec481-e159-4ae3-a1f1-e6e0601bed88","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@2","279aae26-0c26-4b91-98bc-6fa6865f7b56","88adf14b-93cd-4beb-dac6-9311dbe0684a","<co-content><text>2 of the suggested user stories were added to Sprint 3 </text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@7","d201f007-3c1a-4a49-cb67-205a2acc37e4","No","No",0
"7T_9jdGpEeWHOA7t0uQ0Ww@2","01396a3c-f367-4296-81a3-30aac1fbfbfb","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@2","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","6f9d5e59-b6a0-4194-d0c0-1737084a338c","<co-content><text>Good</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@6","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"tWcp8yKUEeacfQqKnSvi7Q@2","O2n4gBBNV0YKSvOuIwAkbk","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@3","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad</text></co-content>",1
"9JWR-PeCEeWcIwpe-uKM9Q@2","6e259284-46d7-43d9-ea0d-03794de8b978","No","No",0
"wFPJjyhQEeaVWgodRB5guQ@1","6f178c21-4486-4778-a98f-c6342191366b","Ls5Q4CoBM-fCEbggHhpRqf","<co-content><text>No Effort - No feedback is provided</text></co-content>",0
"vufdjihQEeaLEw5C-qNm0w@5","e19ec481-e159-4ae3-a1f1-e6e0601bed88","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","b90065ed-3ec0-4899-b895-2a94f0f5a187","No","No",0
"-xK13dEPEeW3igq7kvt3qw@7","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","96324672-c7dc-4171-b180-68aa0b0b5010","<co-content><text>2 of the suggested user stories were removed from Sprint 3</text></co-content>",2
"AI8CcM6REeWRcgrL75b_bQ@2","6f178c21-4486-4778-a98f-c6342191366b","No","No",0
"-xK13dEPEeW3igq7kvt3qw@4","279aae26-0c26-4b91-98bc-6fa6865f7b56","59bf4bcd-f6cd-47c2-d019-dd3256017801","<co-content><text>All suggested user stories were added to Sprint 3</text></co-content>",3
"wTlH0ChQEeaOBAr7VGzUHw@2","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"9JWR-PeCEeWcIwpe-uKM9Q@2","e19ec481-e159-4ae3-a1f1-e6e0601bed88","Yes","Yes",1
"nqhqtdAbEeWJ8go9jrGl7Q@2","88a5c6ea-7ae7-4ef0-fc11-75d6e1c8429a","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@12","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","6f9d5e59-b6a0-4194-d0c0-1737084a338c","<co-content><text>Good - The interpretation identified 2 things that can be interpreted from the burndown</text></co-content>",2
"-xK13dEPEeW3igq7kvt3qw@4","279aae26-0c26-4b91-98bc-6fa6865f7b56","458d07e1-9890-4e0d-adb5-159fa1396634","<co-content><text>1 of the suggested user stories was added to Sprint 3</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@5","c5d2e20b-ef1a-43f0-c34a-dff68517d111","199476ea-87b8-4566-a432-82fe254bcc97","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@6","f7823a36-be3b-455e-c2cd-50d776c198ab","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@3","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@12","f7823a36-be3b-455e-c2cd-50d776c198ab","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@4","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@13","a66764d6-9126-4a91-debc-7cfd1fc72f49","No","No",0
"vufdjihQEeaLEw5C-qNm0w@1","e1f46608-d516-459a-d399-07d8ffbd6e04","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@1","860961d0-dfba-4f98-9c29-20ca931553c9","Yes","Yes",1
"9ffhC_eCEeWkJA7vZIsK9Q@2","6f178c21-4486-4778-a98f-c6342191366b","3aG6qtYOgTxRL2nQKNk3H7","<co-content><text>Satisfactory Effort</text></co-content>",3
"wTlH0ChQEeaOBAr7VGzUHw@3","11742a95-8154-47f9-c340-85c14a6d73b9","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@3","a66764d6-9126-4a91-debc-7cfd1fc72f49","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@11","8ed85c84-05f2-4e43-a092-71288c01482d","No","No",0
"wPvw6ihQEeaGtw7VJ4hX6w@1","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","4523c46c-02c7-4b57-8a0c-4c7281f51cb7","<co-content><text>The learner provided 1 additional risk</text></co-content>",1
"9kBa5PeCEeWcIwpe-uKM9Q@4","b7112a15-a321-4cca-af85-9542b64995c7","No","No",0
"8jzkN86PEeWyxApSRqwlWw@7","1a94c437-1f44-4b95-cf6c-c0f505f859a2","5289fc21-64b7-4694-99eb-4beafe0d1a65","<co-content><text>No high risk-high priority user stories appear in Sprint 1</text></co-content>",0
"P3kcYs6CEeW6bA4RgCmm0Q@9","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@6","d201f007-3c1a-4a49-cb67-205a2acc37e4","No","No",0
"wJGWByhQEea9ZhJKQvAauw@1","731ed779-42fb-4a74-a9d6-11261018b2a0","88fd0c19-430c-451a-ef56-146184dae50f","<co-content><text>Excellent - The interpretation identifies at least 3 different things that can be interpreted from the burndown</text></co-content>",3
"wTlH0ChQEeaOBAr7VGzUHw@3","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"9ffhC_eCEeWkJA7vZIsK9Q@4","6f178c21-4486-4778-a98f-c6342191366b","RdU2ZABFCtGsRgP1mfBVdV","<co-content><text>Minimal Effort - 1 piece of feedback is provided</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","e5362de2-eb75-422d-85ce-8332f2ced35d","Yes","Yes",1
"wIEbqihQEeaQAQovE5D5Iw@3","BlKY8xk3E7XHARXEGsuPY6","qFxN33x-ZiNPmCCo7ULart","<co-content><text>At least two criteria were provided for two of the user stories</text></co-content>",2
"nqhqtdAbEeWJ8go9jrGl7Q@7","40f90a7f-a9eb-4365-f59c-126de570b33d","aadd4166-5a13-45e2-967a-d0bb878687fc","<co-content><text>No remaining high priority user stories appear in Sprint 2</text></co-content>",0
"9hRB5feCEeWJoRIC9GAuIw@3","e5362de2-eb75-422d-85ce-8332f2ced35d","No","No",0
"wXYC7ShQEeaGtw7VJ4hX6w@1","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","ba934ad1-e982-470a-f3fe-5d19797e0158","<co-content><text>Not complete</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@8","183bef19-6058-4c31-ad07-4338d162e635","No","No",0
"9p1IYveCEeWwOA4X7vTG_Q@1","5bcc1717-2c30-4aed-c502-4b924a8e5a62","No","No",0
"4qyWSs6NEeWzWQ7wuWBg7Q@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","160eacf2-1a12-440a-fcbb-85efed8c14b7","<co-content><text>3 of the risks were present in the Risk Plan</text></co-content>",3
"9JWR-PeCEeWcIwpe-uKM9Q@2","e19ec481-e159-4ae3-a1f1-e6e0601bed88","No","No",0
"vwXGHChQEeaeOg6Hp9hnyw@2","BF1h6G6ATT8Q6Hq4OMge2p","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@2","b74ebca3-c5a8-4453-ab04-19bb1b037123","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@3","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@11","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","No","No",0
"8jzkN86PEeWyxApSRqwlWw@5","820fe52a-ece5-4051-fe12-353e3c5110a8","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","c1b6a522-563b-45e0-87d8-4f21b096df7e","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@6","96de681e-a8d9-451d-d979-f3425fc6dad8","46fe8af4-3ec7-48ee-e897-cf2152bb0463","<co-content><text>Some of the time</text></co-content>",2
