discussion_question_id,ualberta_discussions_user_id,discussion_question_title,discussion_question_details,discussion_question_context_type,course_id,course_module_id,course_item_id,discussion_forum_id,country_cd,group_id,discussion_question_created_ts,discussion_question_updated_ts
"cK2B8iD-Eeag6wpD-92Rcw",4d29ceed04fd7f5079b423c1f7d28976ea7e3f26,"Hello, from Hungary","<co-content><text>Hello,</text><text>My name  is <a href=\"https://www.linkedin.com/in/attila-bodn%C3%A1r-55ba1550?authType=NAME_SEARCH&amp;authToken=rho4&amp;locale=en_US&amp;trk=tyah&amp;trkInfo=clickedVertical%3Amynetwork%2CclickedEntityId%3A181677527%2CauthType%3ANAME_SEARCH%2Cidx%3A1-1-1%2CtarId%3A1464018444155%2Ctas%3Aattila%20bo\">Attila Bodnar</a>. I work as a Product Ovner of <a href=\"http://practify.net/\">Practify </a>in <a href=\"http://www.analogy.co/\">Analogy Ltd.</a></text><text>Our mission is to develop a platform where the social learning is effective and fun. Our inspirations comes from - Solution Focused Coaching; Organisational Develepment and from Gamification.</text><text>Now we work on a rapidly growing product and we are facing the problems of growing.</text><text>I do this specialization for be more professional in my role and help the team the most effective way.</text><text>Feel free to ask:</text><text>phone: +36304218299</text><text>e-mail: attila.bodnar@practify.net</text><text>Good luck for your learning journey,</text><text>Attila</text><text/><text/></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-23 15:53:06.558,2016-06-09 08:35:24.747
"F7KH1v38EeWpRBJSZ0Y3Bw",5a6b71bbf979ce75b94e9972a18949589b4424bd,"Include prediction line in your iteration burndown.","<co-content><text>Perhaps I'm missing something, but how can we include a prediction line for the iteration burndown? The spreadsheet says that all task are complete, so we can't predict much.</text><text>Thoughts?</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","q0yAj","","","",2016-04-09 02:38:07.583,2016-06-09 08:00:18.605
"i9__UfxkEeWpRBJSZ0Y3Bw",4191364c790b9e69858ced956c9a69bd0020d913,"Not Verified","<co-content><text>I completed this assignment on my computer but did not pass the first time. I made some adjustments while on a cell phone and have now passed the assignment.  This now shows as \"Not Verified\" and I have no way of Verifying on my computer unless I resubmit my assignment and get it remarked.</text><text>Is there another way to verify it? Do I need it to be verified in order to pass the course?</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","8hQcr","","","",2016-04-07 02:00:47.831,2016-06-09 07:58:34.783
"eK7DiwXZEea-oQoewLh7bQ",4191364c790b9e69858ced956c9a69bd0020d913,"Added Stories","<co-content><text>I am a bit confused by the 4 stories that were added. In the description of the assignment it states that 3 were added at the end of Sprint 1 and 1 was added at the end of Sprint 2.  I can't find this in my notes nor from going back through the materials.  I must be missing it. Can somebody point me to where this is identified?</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","fFMh9","","","",2016-04-19 02:50:27.214,2016-06-09 08:08:35.731
"BGJZVB2MEea7ohIwwrERow",2a4fd5d97b931e2a61745d6db234f0d9eb641b6e,"Total beginner.","<co-content><text>Glad to have made it to the Capstone! I am undertaking this course to open new opportunities and deliver greater return on investment for my employer.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-19 06:36:28.756,2016-06-09 08:32:04.829
"DSB4lzXqEea59wpyDiVD_w",2a4fd5d97b931e2a61745d6db234f0d9eb641b6e,"How to demonstrate the change in the number of user stories in the release plan.","<co-content><text>I don't understand how to do this. I am sure it has to do with adding and removing points from the columns though I'm unsure where how to demonstrate this. </text><text>Any clues? \\n</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","fFMh9","","","",2016-06-19 06:50:04.023,2016-06-19 06:50:04.023
"sjZKCjt6EeajOxLxiFQ2FQ",2a4fd5d97b931e2a61745d6db234f0d9eb641b6e,"My experience with on-line learning and to Software Project Management Tools","<co-content><text><strong>Things that I have\\nlearnt: </strong>Being very new to the IT Industry and taking on this course was very daunting. However breaking up study weeks into\\nsmaller tasks meant I could get\\nthrough study requirements when it all seemed overwhelming. With perseverance and dedication,  I could get through some challenging\\nassignments. I have learnt how I can apply different processes into\\nmy own work environment and tools I can take away that I can use for different stages of my\\nprojects.</text><text><strong>Favourite parts: </strong>I particularly enjoyed week 4 of the Capstone prioritising\\nrequirements and release planning as it relates directly to my tasks at work. I enjoyed the tests each week of the other modules of the\\nspecialization and progressing with what was learnt and applying that knowledge\\nto the next level. The release Burndown charts\\nwere challenging for me, though overall I enjoyed how to visually represent the\\ninformation correctly, it was fun.</text><text><strong>The overall experience: </strong>Great! – A gradual progress from week to week in the\\nCapstone. It was a chance to revise what was learnt in the other modules. I now know I can learn on-line and want to continue\\nlearning this way.The staff were fantastic at responding to emails and\\ndiscussion forums.</text><text><strong>Things to improve: </strong>I believe the specialisation was delivered\\nbrilliantly. With the last 2 weeks of the Capstone assessments, it is very\\ndifficult to know from other students what was incorrect and how to improve it.\\nI’d like to see at the end of the course perhaps an ‘excellent’ presentation of\\nthe Burndown charts to understand fully if my assessments missed any\\ndetails.  </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-06-26 08:48:04.333,2016-06-26 08:48:04.333
"jGDdIPB7EeW3AhKGdOu9ew",6f5276a0ddc23a4f2616ee0f3f6ad3a25ab6a28b,"Bonjour from Paris :)","<co-content><text>Hi guys,</text><text>I am Pauline, I'm from Paris. I am currently working as a \"freshman\" SPM so I am still learning a lot on the job. Taking this course has helped me understand agile practices better and be more self-confident as a SPM.</text><text>Good luck to everyone on the Capstone!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 22:15:13.147,2016-06-09 07:45:11.573
"VOhSz_LMEeWnOBISxifLdw",c65aa2528cde0a310556e45886567c606e303a9b,"Hello from Ecuador","<co-content><text>Hi, mi name is Alvaro, i'm 36 years old, i've been working as a Software Product Manager for the last 6 years. Since Dec 2015, we are working with Scrum Methodology, so now i'm acting as a Scrum Master too.</text><text>I'm taking this specialization to get more knowledge on Agile and SPM techniques as well.</text><text>Thanks!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-25 20:58:31.643,2016-06-09 07:47:31.595
"hTCNNPAREeWnOBISxifLdw",9bbabca78478b5e763cb431002cb3ad96848e642,"introduce myself","<co-content><text>Hello!</text><text></text><text>My name is Mila and I am Bulgarian.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 09:36:14.433,2016-06-09 07:44:38.463
"BoG6CvEKEeWfwAohgaM63Q",9bbabca78478b5e763cb431002cb3ad96848e642,"Where can I post the screenshots from the reviews which I have performed?","<co-content><text>In addition, I only performed a technical review on one file during the Week Two assignment, but then I saw that another student has uploaded two evaluations. Were these from the Week 1 review? I am confused...</text><text></text><text>Thank you for clarifying.</text><text></text><text>Sincerely,</text><text>Mila</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","ch4H9","","","",2016-03-23 15:15:06.58,2016-06-09 07:45:45.314
"JxK0RgSEEeaQlgqeW2LgFQ",83d3a4d57c7e446d61f2c842a605d58f1370abaa,"End of the game :)","<co-content><text>I just finished all the assignments for this specialization and I want to take this opportunity to thank:</text><list bulletType=\"numbers\"><li><text>All the teachers of this course with a special thank to Morgan who is very active in the forum. Your answers were highly appreciated. I didn't submit myself any question as I always found the answers I needed on other people's topic.</text></li><li><text>All the classmates who graded my assignments and also for the assignment you submitted that I reviewed, I learned a lot from them.</text></li><li><text>The actors of the capstone :), they were so close to the reality !</text></li></list><text>Is there any plan to have like a LinkedIn group in which people from this specialization would register to continue sharing experience?</text><text>Cheers, I really enjoyed this course </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-04-17 10:07:11.911,2016-06-09 08:06:51.10
"QVVkOfEkEeWcTQpIg9bO1w",b3a86f363edbe8481e7328ba44944f78efcb12e8,"Hi from UK","<co-content><text>Hi, I am currently working as a product owner in a SAFe/ SCRUM team.</text><text>Looking forward to having a great time interacting with all of you.</text><text/><text>Cheers</text><text>Pradeep</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-23 18:22:52.19,2016-06-09 07:45:51.537
"yrFcGBbIEeaNagrozOF-VQ",ba9871809509fa9d33955a306831b56c67b098d1,"Specialization Certificate? I did not get anything...","<co-content><text>I finished all the tasks on time. I waited for a while, but I did not get anything. And even when I completed every task, the specialization looks like not finished...</text><text>What should I do?</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","VkCzk-VgEeWQyBIVkjssHw","","",2016-05-10 16:03:53.127,2016-06-09 08:25:08.288
"-ks4hfAzEeW3AhKGdOu9ew",ba9871809509fa9d33955a306831b56c67b098d1,"Hello from Seoul","<co-content><text>Hi everyone,</text><text>This is Alvaro, Spanish guy living in South Korea. I am a Software Engineer. I have worked within Agile teams before. I have seen how an agile methodology, in this case it was Scrum, can boost the performance and motivation of the team. I am trying to switch to a Product Management position, so I am here to learn as much as I can.</text><text>Kind Regards!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 13:42:53.79,2016-06-09 07:44:44.87
"bFlgevSREeWTJgqbWXCwuQ",9c545140ddfd04517d924377ab3c40a54cc7c9f6,"2.1 Requirements Document Version","<co-content><text>May we provide the link to our Requirements Document prior to it receiving Peer Review for Week 1?</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","ch4H9","","","",2016-03-28 03:01:52.99,2016-06-09 07:49:22.613
"tZ_ZhvP_EeWi3hK4t5iOYw",9c545140ddfd04517d924377ab3c40a54cc7c9f6,"Hello from Chicago, IL","<co-content><text>I'm a consultant in the Chicago, IL office of a Brazilian-based supply chain software company.  </text><text>I started this course as a way to improve my ability to communicate with my development team in Brazil as well as with my peers, globally.</text><text>I look forward to completing this capstone course.</text><text>Good luck to you all!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-27 09:38:49.403,2016-06-09 07:48:44.164
"YbDM5f-IEeWpRBJSZ0Y3Bw",9c545140ddfd04517d924377ab3c40a54cc7c9f6,"Check Submission","<co-content><text>Hi everyone.   I got an email that my submission may have been submitted incorrectly, but the file I uploaded seems to open the PDF file just fine.  If anyone has an issue, will you please let me know?   <a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/jDnF8/3-13-assignment-product-wireframe-graded/review/Auz6o_9bEeWvUQqXcskp8Q\">https://www.coursera.org/learn/software-product-management-capstone/peer/jDnF8/3-13-assignment-product-wireframe-graded/review/Auz6o_9bEeWvUQqXcskp8Q</a></text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","jDnF8","","","",2016-04-11 01:54:52.428,2016-06-09 08:01:47.95
"Xdo2YhrqEeaLhQ74Ufc-sQ",5ab7a3dc2de00b9fb557d9d201460e56ab0ac02c,"Hi from Mountain View - Home of Google","<co-content><text>Hi everyone,</text><text>I am an investor in high tech and have benefited tremendously from having invested in SW companies such as Facebook, Amazon, Netflix.</text><text>I want to get back into high tech, specifically software. So I am approaching it from both a technical and a business end. This Coursera online specialization has really opened my eyes to the new and fresh world of software development and how knowledge workers should be managed.</text><text>I look forward to working with you all over the next 6 weeks.</text><text/><text>Luke</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-15 22:14:18.063,2016-06-09 08:28:56.361
"ECOTOSOtEeaxVRJ-Fv2Eqw",5ab7a3dc2de00b9fb557d9d201460e56ab0ac02c,"Major FIndings vs. Risks","<co-content><text>In my review of requirement documents, if a user story is written correctly based on client input, but the development team express a deep concern in its implementation, should I flag this as a major finding in the requirement review, or should I put this into the risk plan?</text><text>The user story in question has to do with readers being able to read athe same book together using the app.</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","ch4H9","","","",2016-05-27 01:48:08.846,2016-06-09 08:38:44.118
"-ntwivKkEeWK_Q7eN25hdw",1122d299890b3fcbb1704de4b70718926c73174d,"Hello from Canada's east shores","<co-content><text>My name is Jordan and I'm excited about completing this course. I haven't directly worked as a software product manager but have worked as a physical product product manager and dabbled in some software feature improvement management. I am looking forward to applying the learnings from this course to a simulated scenario.</text><text/></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-25 16:16:49.562,2016-06-09 07:47:20.75
"uk-UDfmnEeWqpApEWVJglQ",1122d299890b3fcbb1704de4b70718926c73174d,"Reviewing same person's work multiple times","<co-content><text>Coursera is asking me to review the same person's assignment twice (3.12). I would assume the software would not typically allow this so maybe it's a bug. Just wanted to let you know.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","a7dkXOVgEeWhmg4JHc-OZw","","",2016-04-03 14:24:08.53,2016-06-09 07:55:05.542
