discussion_answer_id,ualberta_discussions_user_id,course_id,discussion_answer_content,discussion_question_id,discussion_answer_parent_discussion_answer_id,discussion_answer_created_ts,discussion_answer_updated_ts
"CaaeTfKoEeWlJhJpbKSYeQ",958e31650db7e044db167e4d511eea5a5ebee126,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>The developers do bring up ideas that are clearly not must-haves. But they also bring up some requirements that will be necessary to make the other requirements work feasibly. Those definitely must be captured.</text><text>Some of their non-must-have ideas may suddenly become must-haves once Lisa and Daniel hear about them. </text><text>These requirements may never have become user stories in a real world project, but since we don't have an opportunity to run them by Lisa and Daniel before creating the user story list, I think they probably should be added and then removed later if necessary.</text></co-content>","A2R2hfKhEeWnOBISxifLdw","",2016-03-25 16:38:43.501,2016-03-25 16:39:11.689
"8a0tsA4REea84w5Krj7Aqw",958e31650db7e044db167e4d511eea5a5ebee126,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Here's an excel sheet I made while going through the sprint 1 daily standup videos. I tried to painstakingly figure out on exactly which date each user story was completed, not realizing that this information was going to just be given to me later!</text><img assetId=\"nXLULg4REeaz1wpXV4urCQ\" alt=\"\"/><text/></co-content>","8bonfAxzEeaxsBIihWq87Q","",2016-04-29 13:54:51.327,2016-04-29 13:54:51.327
"3DGLggsSEeahtBJodWmeEw",958e31650db7e044db167e4d511eea5a5ebee126,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Just wanted to make a note of the fact that Alexa not knowing what she's going to work on today is definitely a blocker.</text></co-content>","j0x6aQsDEeamMA4cfDGJIw","",2016-04-25 18:23:51.293,2016-04-25 18:24:13.319
"-gkpI_KoEeWfwAohgaM63Q",958e31650db7e044db167e4d511eea5a5ebee126,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>If you're seeing a black page, and you have an ad-blocker, try disabling it. My ad-blocker prevented me from using the interactive videos until I turned it off.</text></co-content>","7wP2zfFFEeWlJhJpbKSYeQ","",2016-03-25 16:45:26.80,2016-03-25 16:45:26.80
"fnuP7P5vEeWpRBJSZ0Y3Bw",6700e41cae180eae210f8c531484fe3283ad6ee4,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi all.</text><text>I definitely don't agree on placing depending stories in the same sprint. From an agile perspective, and from my point of view is a bad practice. </text><text>If \"story 2\" depends on \"story 1\", at first sight it might make sense to place them in the same sprint because they're similar. But this can lead to a lot of problems.</text><text>What if \"story 1\" gets blocked by whatever reason? You have not only one story blocked, but two, since \"story 2\" depends on \"story 1\" to be finished. Now imagine the situation is not solved during the sprint. Two stories planned and none of them done. The sprint would be really bad in terms of points scored. And that affects the release.</text><text>Another problem: let's say \"story 1\" requires a piece of software (let's call it \"Class A\") and \"story 2\" also requires the same piece of software (that would be pretty common, being stories related to each other). We fall in a scenario where two developers (or two pairs) are writing the same piece of code, which will lead to synchronization issues (merging code, deciding which implementation is better, changing the rest of the code that was relying on the discarded implementation...)</text><text>What do we do in this case? If there's no enough transparency in the team, we might not find this issue until the development of that common piece is almost done. Or, if we find it, we have to stop \"story 2\" until \"story 1\" is done. What if these stories are the last ones started in the sprint? Nothing else to do, unless we take something from the next sprint. And that's not a good idea, because when \"story 1\" is finished, we have to restart \"story 2\", and stop the one taken from the next sprint...</text><text>As you can see, there are a lot of scenarios that might happen when having depending stories in the same sprint.</text><text>One principle I would take always in account is: always remove as many dependencies as you can. Dependencies between teams (if many teams working in the same product), and dependencies between stories in the same sprint.</text><text>If there are two depending stories that depend on each other, and are similar, you might consider merging them into one, if possible. </text><text>Cheers!</text></co-content>","y-bf8vt8EeWS4Ar9qFG8UQ","",2016-04-09 16:24:12.152,2016-04-09 16:25:33.024
"zNTmYPLCEeWfwAohgaM63Q",6700e41cae180eae210f8c531484fe3283ad6ee4,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I had the same issue. If you just close the tab and restart the video from the beginning, the website asks you wheter you want to resume or restart the video. When chosing RESUME, I can see the video from the very moment it failed to load (and this time it works).</text><text>It worked for me more than once, so I hope this helps!</text></co-content>","uwJmLvBOEeWB0QpuSDkq-Q","",2016-03-25 19:50:17.875,2016-03-25 19:50:42.242
"nCdJn_50EeWZDQ5TnbLmpw",6700e41cae180eae210f8c531484fe3283ad6ee4,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Just reviewed.</text><text>Could someone please review mine? I cannot unblock the proposed release plan :S</text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/Orpha/3-8-assignment-week-3-release-plan-graded/review/qhLa9_5xEeWu1Q5gvOuhYQ\">https://www.coursera.org/learn/software-product-management-capstone/peer/Orpha/3-8-assignment-week-3-release-plan-graded/review/qhLa9_5xEeWu1Q5gvOuhYQ</a></text><text>Thanks a lot in advance!</text></co-content>","dQl2Vv5uEeWZ8AoH1Zkwbw","",2016-04-09 17:00:49.415,2016-04-09 17:00:49.415
"BWVEIQjJEeahtBJodWmeEw",6700e41cae180eae210f8c531484fe3283ad6ee4,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thanks for your input Jeronimo! </text></co-content>","qbZHdwTREeauAAp_SRa7YQ","",2016-04-22 20:30:15.335,2016-04-22 20:30:15.335
"iJlG8vUwEeWB9gr2ttYzXQ",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I don't really think this a subjective matter. The distinction between design and user requirement is very clear in my mind.</text><text></text><text>The question I ask my self is will the user (not client) care if this requirement is implemented differently? If the answer is yes then it is a user requirement, if no then it is a design decision.</text><text>For example, in this particular instance the child readers definitely care if they see pictures or not. We can't replace the picture with text and say it's equivalent from their perspective. If on the other hand they want to adjust the font size and there are two different UI widgets which we could use, in this case the selection of the UI widget is a design decision and not a user requirement.</text><text></text><text>Long story short, you need to think like the user. Does this requirement address an existing need? Does this requirement deliver unique value? Does this requirement materially alter the use case? If the answer to any of these is yes then it is a user story.</text></co-content>","4bJSM_TrEeWfohJ0hvQveQ","",2016-03-28 22:00:50.365,2016-03-28 22:00:50.365
"UeoWvfSYEeWTJgqbWXCwuQ",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>developer? that's interesting. what user stories would involve developers?</text></co-content>","hE31rPITEeWkUAr_DMJ5Lw","1L3-m_OmEeWchxJDzxANrQ",2016-03-28 03:51:15.117,2016-03-28 03:51:15.117
"OJZsHvUyEeWPyw7tSN6RVw",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I've got a couple of thoughts on that.</text><text>Firstly, design aspects are not requirements so they shouldn't be captured in user stories.</text><text>Secondly, developers aren't users so how can they have user stories?</text><text>Finally, in your specific example the user in this case is the child reader. The child reader wants the app to run on his or her tablet. Not the developer. The developer doesn't care. Look at the reason you gave \"so that it's easier to be used\" who cares about ease of use? The child reader, isn't it?</text></co-content>","hE31rPITEeWkUAr_DMJ5Lw","1L3-m_OmEeWchxJDzxANrQ",2016-03-28 22:12:55.122,2016-03-28 22:12:55.122
"CQXdU_UxEeWqQwq9khhH1Q",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>In the real world a product owner would have a very clear idea in this case if they wanted or didn't want voice recognition. To claim that it is development decision is a bit of a stretch. </text><text>Could you imagine if the product owner for Siri (for example) didn't have a say if it used Voice Recognition? It is such an integral feature of the user experience that I can not imagine it not being a user requirement and being the dev teams prerogative.</text></co-content>","EmssxPNoEeWwfgrZnMB2OQ","WKRoV_TcEeWfohJ0hvQveQ",2016-03-28 22:04:25.825,2016-03-28 22:04:25.825
"JKlNnvkWEeWRJQquNiz-Jw",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi Morgan. The issue remains the same on Android. It seems like an Android only issue.</text></co-content>","OpjOhPU2EeWbXA5c3AKwjQ","",2016-04-02 21:02:00.434,2016-04-02 21:02:00.434
"ZfEiBvmLEeWHHgo1wDl8Bw",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I didn't really have to update my User Stories much based on the risk plan but I'd update my user stories based on the feedback I receive from my peers.</text></co-content>","WY6FHPkVEeWTZBIrc0wCDw","",2016-04-03 11:01:21.074,2016-04-03 11:01:21.074
"wm6jNPSAEeWi3hK4t5iOYw",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I agree with you, it seems to me that there are two distinct tests one for comprehension and one for reading fluency but the review criteria assumes that they are one and the same</text></co-content>","EmssxPNoEeWwfgrZnMB2OQ","",2016-03-28 01:02:35.969,2016-03-28 01:02:35.969
"xe3VxPSZEeWmrgpxaSyEow",bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I'd like to see the tutors take on this question because I can see both sides but I can see the down sides of each. in the real world I'd do one more client after the developer meeting (or bring them in the same room) to discuss the additional requirements which are required to deliver the requirements already stated by the client but not anymore. we'd also discuss technical feasibility and options where they exist</text></co-content>","A2R2hfKhEeWnOBISxifLdw","",2016-03-28 04:01:39.254,2016-03-28 04:01:39.254
"Y7HvpP77EeWvUQqXcskp8Q",10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Just reviewed your assignment </text><text>Could you review my assignments </text><text>first one </text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/Orpha/3-8-assignment-week-3-release-plan-graded/review/lB1Dhf7wEeWZ8AoH1Zkwbw\">https://www.coursera.org/learn/software-product-management-capstone/peer/Orpha/3-8-assignment-week-3-release-plan-graded/review/lB1Dhf7wEeWZ8AoH1Zkwbw</a></text><text/><text>second one </text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/8hQcr/3-12-assignment-iteration-plan-for-sprint-1-graded/review/sR17f_71EeWu1Q5gvOuhYQ\">https://www.coursera.org/learn/software-product-management-capstone/peer/8hQcr/3-12-assignment-iteration-plan-for-sprint-1-graded/review/sR17f_71EeWu1Q5gvOuhYQ</a></text><text/><text>3rd one </text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/jDnF8/3-13-assignment-product-wireframe-graded/review/3LtD4P75EeWvUQqXcskp8Q\">https://www.coursera.org/learn/software-product-management-capstone/peer/jDnF8/3-13-assignment-product-wireframe-graded/review/3LtD4P75EeWvUQqXcskp8Q</a></text><text/></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","bmTYh_76EeWJIg651qnFcw",2016-04-10 09:05:36.752,2016-04-10 09:05:36.752
"Y7UH0P7xEeWlQw7xlSHNnQ",10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Done</text></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","Bv2bw_7OEeWJIg651qnFcw",2016-04-10 07:54:01.805,2016-04-10 07:54:01.805
"fhZEEf7xEeWJIg651qnFcw",10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Done</text></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","sdfNlP6KEeWftQ4Vb9ltCw",2016-04-10 07:54:46.063,2016-04-10 07:54:46.063
"PdBCNv7xEeWW0grgb0UTkQ",10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Just Reviewed your work ., all </text><text>Kindly review my Submission </text><text>Thanks</text></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","",2016-04-10 07:52:58.23,2016-04-10 07:52:58.23
"DvltMAt3Eeaqig5uXwUeGw",10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Tried to review it but it redirect me to my assignment </text><text>Just Click on Sharable Link to get the correct link </text><text/><text>and Kindly review mine </text><text>Assignment 5.10 </text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/QNcPXAoMEeaWWg6E9amO-Q\">https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/QNcPXAoMEeaWWg6E9amO-Q</a></text><text/><text>Assignment 5.13</text><text>https://www.coursera.org/learn/software-product-management-capstone/peer/YLJk4/5-13-assignment-iteration-plan-for-sprint-3-graded/review/nyFgrgt2Eeavcw5bns7DCQ</text></co-content>","A_ES7gs9Eea84w5Krj7Aqw","",2016-04-26 06:21:06.162,2016-04-26 06:21:06.162
"bmTYh_76EeWJIg651qnFcw",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi Sidney! I've just reviewed your assignment. Do you mind rate my work?</text><text>https://www.coursera.org/learn/software-product-management-capstone/peer/Orpha/3-8-assignment-week-3-release-plan-graded/review/jwh4Pv5KEeWhAhJG54yYkQ</text><text>Thank you in advance!</text></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","",2016-04-10 08:58:45.205,2016-04-10 08:58:45.205
"aw3Ib_8GEeWa4BJaeUokOQ",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>1 and 3 have done!</text></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","bmTYh_76EeWJIg651qnFcw",2016-04-10 10:24:33.562,2016-04-10 10:24:33.562
"gBeTdwu6Eea63hJ3Ni_BAw",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thank you! Very useful list!</text></co-content>","eMpJoAr_EeaqFhJWgHcbtw","",2016-04-26 14:23:52.223,2016-04-26 14:23:52.223
"wUwzUf70EeWHDgoRw4pwlQ",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi Gaston! No, I have my next assignment locked  :(</text></co-content>","RiLnQv5mEeWW0grgb0UTkQ","",2016-04-10 08:18:07.314,2016-04-10 08:19:27.809
"fT-X3v80EeWbYhLNZ2H1QQ",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Yes, I was mistake - it was about locked proposed release plan. Thanks!</text></co-content>","RiLnQv5mEeWW0grgb0UTkQ","wUwzUf70EeWHDgoRw4pwlQ",2016-04-10 15:54:20.937,2016-04-10 15:54:20.937
"dyGfEv9AEeWhAhJG54yYkQ",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thanks!</text></co-content>","f2k-tv6EEeWZ8AoH1Zkwbw","bmTYh_76EeWJIg651qnFcw",2016-04-10 17:20:04.635,2016-04-10 17:20:04.635
"p-r0EP76EeWZDQ5TnbLmpw",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I think no attachment was there...</text></co-content>","MqNF5f6DEeWW0grgb0UTkQ","",2016-04-10 09:00:21.714,2016-04-10 09:00:21.714
"pcUzGv5uEeWjZRIrkC40zw",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Done!</text></co-content>","dQl2Vv5uEeWZ8AoH1Zkwbw","",2016-04-09 16:18:08.569,2016-04-09 16:18:08.569
"g9rLw_5uEeWW0grgb0UTkQ",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Done!</text></co-content>","RiLnQv5mEeWW0grgb0UTkQ","",2016-04-09 16:17:11.668,2016-04-09 16:17:11.668
"yaAPNv5lEeWJIg651qnFcw",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I've done for Week 3-8 Release Plan.</text></co-content>","9n_Ylv5fEeWS4Ar9qFG8UQ","",2016-04-09 15:14:43.253,2016-04-09 15:14:43.253
"nu5BO_5uEeWbYhLNZ2H1QQ",62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thank you!</text></co-content>","RiLnQv5mEeWW0grgb0UTkQ","",2016-04-09 16:17:57.094,2016-04-09 16:17:57.094
"frI-WRvAEeaP6xImEh3H8w",356715a2a6fc415b0d47f5b146b0b009dd1bfe6d,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I have not attend the Product related meetups in Chicago yet. Yes, I am definitely interested to go with you. Do you know when is the next meetup meeting? It's great to meet you btw, Lino! </text></co-content>","LVP5aRu0EeauxQoPktIdZw","",2016-05-16 23:47:05.466,2016-05-16 23:47:05.466
