peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_type,peer_assignment_review_schema_part_order,peer_assignment_review_schema_part_prompt,peer_assignment_review_schema_part_maximum_score
"em6s9NEVEeWlfA7f_IUrbw@5","b557bab7-f065-4943-ef08-a9a5b3504dcd","yesNo",8,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@8","11742a95-8154-47f9-c340-85c14a6d73b9","yesNo",9,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@9","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@10","bJN5zsuJhhzKznZaSLP6VD","multiLineInput",1,"<co-content><text>How could the learner make their Requirements Document more Correct?</text></co-content>",
"9kBa5PeCEeWcIwpe-uKM9Q@2","3002b144-a8b4-4692-f822-7b56b8897564","yesNo",3,"<co-content><text>Are all the priority 2 user stories scheduled before (or in the same sprint) as any priority 3 user stories?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@3","d9022338-227a-48e2-86a1-42517ccf64f0","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@7","5a54b003-0907-4259-f9f9-2e1573a7612a","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"9cdbFPeCEeWYNAoGmttnCw@2","f924b41c-37e6-46de-8be6-a493f1411d22","multiLineInput",5,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"vufdjihQEeaLEw5C-qNm0w@2","6e259284-46d7-43d9-ea0d-03794de8b978","yesNo",9,"<co-content><text>Did the learner include a user story about testing reading comprehension using voice recognition (or similar wording)?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@5","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 90 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to approx. -6 story points at the beginning of sprint 6?).</text></co-content>",1
"vwXGHChQEeaeOg6Hp9hnyw@3","BF1h6G6ATT8Q6Hq4OMge2p","yesNo",0,"<co-content><text>Based on the Google Doc provided and/or the screenshot, do you believe that the learner put effort into the review?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@5","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"9cdbFPeCEeWYNAoGmttnCw@3","820fe52a-ece5-4051-fe12-353e3c5110a8","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@9","00c7154f-e334-4802-800e-908d76a8ae4a","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@3","f5615126-c42e-42d6-9238-c5028e441fdd","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@12","b557bab7-f065-4943-ef08-a9a5b3504dcd","yesNo",8,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"wL5LqChQEeaoPRIBqlhr5Q@2","cbc5f958-c7ba-40dc-a8ff-e373d366b0bc","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"o40uFM6MEeW4gBJQzjtgDw@7","bad69d98-9b8f-4478-ae93-9d7b262568ad","yesNo",0,"<co-content><text>Did the learner complete the Requirements Technical Review?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@4","bad69d98-9b8f-4478-ae93-9d7b262568ad","yesNo",0,"<co-content><text>Did the learner complete the Requirements Technical Review?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@13","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@5","e1f46608-d516-459a-d399-07d8ffbd6e04","yesNo",2,"<co-content><text>Did the learner use the prescribed format <strong>“As a ___, I want ___, so that ___”</strong> for their user stories?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@6","8ae0dce8-688e-4646-9cb8-1713bd596bde","yesNo",5,"<co-content><text>Did the learner include a user story about being able to see the covers of books while browsing (or similar wording)?</text></co-content>",1
"9JWR-PeCEeWcIwpe-uKM9Q@2","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@3","0ea48669-8b1d-468a-da1e-caf62fd81e35","multiLineInput",10,"<co-content><text>Do you have any general comments about your peer’s Requirements document?</text></co-content>",
"9l-i1veCEeWoVw4RkdPOvQ@1","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@7","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@3","5a46ec77-fd00-4ecc-c241-d931b7df0233","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"nqhqtdAbEeWJ8go9jrGl7Q@6","b7112a15-a321-4cca-af85-9542b64995c7","yesNo",2,"<co-content><text>Is the Bookmarks user story prioritized above (or in the same sprint) as the Sorting material user story and the account features?</text><text>*Lisa said that she would prioritize Bookmarks over Sort Material and all user stories related to accounts.</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@5","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@5","f5615126-c42e-42d6-9238-c5028e441fdd","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"9ffhC_eCEeWkJA7vZIsK9Q@3","5ec5af38-2d5e-457b-bd23-aaa492b08969","multiLineInput",3,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"wTlH0ChQEeaOBAr7VGzUHw@4","9ff63e4e-58bf-4632-ff60-e611f447322a","yesNo",7,"<co-content><text>Does the learner have the total effort remaining as approx. 70 story points for Sprint 2?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@6","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","options",3,"<co-content><text>Did the learner provide 1 additional risk?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@9","EpSKpewugbHyfVVEYrLEYK","multiLineInput",10,"<co-content><text>Do you have any general comments, suggestions, or feedback for you peer?</text></co-content>",
"9ffhC_eCEeWkJA7vZIsK9Q@3","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@2","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@6","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text>Does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@10","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"wCZRVyhQEeaeOg6Hp9hnyw@1","5dd044b1-5290-4605-c525-769cb0689cd1","yesNo",4,"<co-content><text>Are all the priority 2 user stories scheduled before (or in the same sprint) as any priority 3 user stories?</text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@1","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 90 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to approx. -6 story points at the beginning of sprint 6?).</text></co-content>",1
"9l-i1veCEeWoVw4RkdPOvQ@2","24bdcc9b-c032-4402-8f97-1c828263c0c7","yesNo",2,"<co-content><text><strong>Did the learner identify that the estimated hours exceeds the available hours of the developer?</strong></text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@6","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"wRv7mChQEeaVWgodRB5guQ@1","279aae26-0c26-4b91-98bc-6fa6865f7b56","options",3,"<co-content><text>Did the learner add the user stories that were suggested by the development team, client, and expert? (Those user stories were: the Test fluency and comprehension user story (#20), the Track improvements user story (#22), the Reading level matches (#38))</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@7","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@8","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@3","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@8","11742a95-8154-47f9-c340-85c14a6d73b9","yesNo",9,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@2","e79dfc4b-645b-44c4-e259-dd6de1221ff0","yesNo",4,"<co-content><text>Did the learner include a user story about the product being mobile/available anywhere (or similar wording)?</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@2","85d1392d-59b7-4a24-e12c-9ceda086b9db","yesNo",2,"<co-content><text>Does the prediction line point to a 6th day with no total effort remaining?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@13","8ed85c84-05f2-4e43-a092-71288c01482d","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"-xK13dEPEeW3igq7kvt3qw@7","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","options",2,"<co-content><text>Did the learner remove the user stories that were suggested by the development team? (Those user stories were: the Reset password user story (#12), the Browse previous read user story (#13), the Connect with friends user story (#34), and the Friends list user story (#37))</text></co-content>",4
"B7quoNEDEeW86A4dl3pnEQ@3","d682cd56-300e-4641-d842-519d4bd48250","options",2,"<co-content><text>Did the learner provide reasonable contingency plans for the risks in their Risk Plan?</text></co-content>",2
"-xK13dEPEeW3igq7kvt3qw@6","b74ebca3-c5a8-4453-ab04-19bb1b037123","yesNo",1,"<co-content><text>Did the learner place less than or equal to 18 story points worth of work in Sprint 3?</text><text>*There was only 18 story points completed in Sprint 2.</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@6","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 90 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to approx. -6 story points at the beginning of sprint 6?).</text></co-content>",1
"wCZRVyhQEeaeOg6Hp9hnyw@1","d3c2244b-953e-4b2f-94dd-82fb1494e73c","options",3,"<co-content><text>Do the high-risk, low-priority user stories remain in the backlog? (The high risk-low priority user stories were: Support Voice Recognition and Video Connections)</text></co-content>",2
"o40uFM6MEeW4gBJQzjtgDw@10","2zrVrbrtCSFXRc8Sj7s66H","multiLineInput",9,"<co-content><text>How could the learner make their Requirements Document more Simple?</text></co-content>",
"wRv7mChQEeaVWgodRB5guQ@2","b74ebca3-c5a8-4453-ab04-19bb1b037123","yesNo",1,"<co-content><text>Did the learner place less than or equal to 18 story points worth of work in Sprint 3?</text><text>*There was only 18 story points completed in Sprint 2.</text></co-content>",1
"NYjqqtESEeWR0RIE1vRpDw@3","e07a33c3-7178-4f5f-dade-4bc9df641ac4","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9voOH_eCEeWSPQpVZJn7FQ@7","a3bc6b35-bbff-4c86-9f0c-6a2e1cdb414f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@7","3e231bf7-cd64-471e-a7f8-085e542ae274","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"9JWR-PeCEeWcIwpe-uKM9Q@1","e79dfc4b-645b-44c4-e259-dd6de1221ff0","yesNo",4,"<co-content><text>Did the learner include a user story about the product being mobile/available anywhere (or similar wording)?</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@2","3e231bf7-cd64-471e-a7f8-085e542ae274","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@12","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@7","183bef19-6058-4c31-ad07-4338d162e635","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@4","9ff63e4e-58bf-4632-ff60-e611f447322a","yesNo",7,"<co-content><text>Does the learner have the total effort remaining as approx. 70 story points for sprint 2?</text></co-content>",1
"wZQR5yhQEeaLEw5C-qNm0w@2","01396a3c-f367-4296-81a3-30aac1fbfbfb","yesNo",0,"<co-content><text>Did the learner provide a reasonable reflection?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@13","1916a944-deb0-4ba1-f393-d9f1a2d04db2","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"9voOH_eCEeWSPQpVZJn7FQ@8","a28d01b1-da29-4973-c680-683e42768daa","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@3","bad69d98-9b8f-4478-ae93-9d7b262568ad","yesNo",0,"<co-content><text>Did the learner complete the Requirements Technical Review?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@3","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"wFPJjyhQEeaVWgodRB5guQ@2","6f178c21-4486-4778-a98f-c6342191366b","options",0,"<co-content><text>Did the learner demonstrate that he/she put effort into the evaluation of the iteration plan?</text></co-content>",5
